UTC,bct_wdt_2sec_cnt,bct_reset_armed,bct_wdt_stat,bct_wdt_en,bct_table_select,bct_boot_relay,bct_l0_acpt_cnt,bct_l0_rjct_cnt,bct_hw_sec_cnt,bct_time_tag,bct_pld_tlm_ack_cnt,bct_pld_cmd_cnt,bct_pld_tlm_to_cnt,bct_pld_tlm_nak_cnt,bct_spare_end,bct_cmd_status,bct_realtime_cmd_accept_count,bct_realtime_cmd_reject_count,bct_stored_cmd_accept_count,bct_stored_cmd_reject_count,bct_macros_executing_pack_bit8,bct_macros_executing_pack1,bct_macros_executing_pack_bit7,bct_macros_executing_pack_bit6,bct_macros_executing_pack_bit5,bct_macros_executing_pack_bit4,bct_macros_executing_pack_bit3,bct_macros_executing_pack_bit2,bct_macros_executing_pack_bit1,bct_macros_executing_pack2,bct_macros_executing_pack_bit16,bct_macros_executing_pack_bit15,bct_macros_executing_pack_bit14,bct_macros_executing_pack_bit13,bct_macros_executing_pack_bit12,bct_macros_executing_pack_bit11,bct_macros_executing_pack_bit10,bct_macros_executing_pack_bit9,bct_scrub_status_overall,bct_scrub_count,bct_image_booted,bct_image_auto_failover,bct_tai_seconds,bct_time_valid,bct_position_wrt_eci1,bct_position_wrt_eci2,bct_position_wrt_eci3,bct_velocity_wrt_eci1,bct_velocity_wrt_eci2,bct_velocity_wrt_eci3,bct_nadir_vector_body1,bct_nadir_vector_body2,bct_nadir_vector_body3,bct_sun_vector_body1,bct_sun_vector_body2,bct_sun_vector_body3,bct_sun_position_wrt_eci1,bct_sun_position_wrt_eci2,bct_sun_position_wrt_eci3,bct_moon_position_wrt_eci1,bct_moon_position_wrt_eci2,bct_moon_position_wrt_eci3,bct_refs_valid,bct_esm_valid,bct_run_low_rate_task,bct_q_body_wrt_eci1,bct_q_body_wrt_eci2,bct_q_body_wrt_eci3,bct_q_body_wrt_eci4,bct_body_rate1,bct_body_rate1_dps,bct_body_rate1_rpm,bct_body_rate2,bct_body_rate2_dps,bct_body_rate2_rpm,bct_body_rate3,bct_body_rate3_dps,bct_body_rate3_rpm,bct_bad_att_timer,bct_bad_rate_timer,bct_reinit_count,bct_attitude_valid,bct_meas_att_valid,bct_meas_rate_valid,bct_tracker_used,bct_hr_cycle_safe_mode,bct_rotisserie_rate,bct_rotisserie_rate_dps,bct_rotisserie_rate_rpm,bct_adcs_mode,bct_safe_mode_reason,bct_recommend_sun_point,bct_filtered_speed_rpm1,bct_filtered_speed_rpm2,bct_filtered_speed_rpm3,bct_operating_mode1,bct_operating_mode2,bct_operating_mode3,bct_operating_mode,bct_star_id_step,bct_att_status,bct_det_timeout_count,bct_num_attitude_stars,bct_position_error1,bct_position_error2,bct_position_error3,bct_eigen_error,bct_time_into_search,bct_wait_timer,bct_sun_point_angle_error,bct_sun_point_state,bct_momentum_vector_body1,bct_momentum_vector_body2,bct_momentum_vector_body3,bct_total_momentum_mag,bct_duty_cycle1,bct_duty_cycle2,bct_duty_cycle3,bct_torque_rod_mode1,bct_torque_rod_mode2,bct_torque_rod_mode3,bct_mag_source_used,bct_momentum_vector_valid,bct_sun_vector_status,bct_css_invalid_count,bct_sun_sensor_used,bct_mag_vector_body1,bct_mag_vector_body2,bct_mag_vector_body3,bct_mag_invalid_count,bct_mag_vector_valid,bct_mag_sensor_used,bct_imu_invalid_count,bct_new_packet_count,bct_imu_vector_valid,bct_hr_run_count,bct_hr_exec_time_ms1,bct_hr_exec_time_ms2,bct_hr_exec_time_ms3,bct_hr_exec_time_ms4,bct_hr_exec_time_ms5,bct_payload_sec_since_last_tlm,bct_payload_tlm_rx_count,bct_payload_tlm_ack_count,bct_payload_tlm_nak_count,bct_voltage_12p0,bct_voltage_8p0,bct_voltage_5p0,bct_voltage_3p3,bct_det_temp,bct_det2_temp,bct_box1_temp,bct_imu_temp,bct_motor1_temp,bct_motor2_temp,bct_motor3_temp,bct_bus_voltage,bct_battery_voltage,bct_battery_current,bct_battery1_temp,bct_battery2_temp,bct_user_analog1,bct_user_analog2,bct_cycles_since_crc_data,bct_gps_lock_count,bct_gps_valid,bct_gps_enable,bct_latched_resp_fire_pack1,bct_latched_resp_fire_pack_bit8,bct_latched_resp_fire_pack_bit7,bct_latched_resp_fire_pack_bit6,bct_latched_resp_fire_pack_bit5,bct_latched_resp_fire_pack_bit4,bct_latched_resp_fire_pack_bit3,bct_latched_resp_fire_pack_bit2,bct_latched_resp_fire_pack_bit1,bct_latched_resp_fire_pack2,bct_latched_resp_fire_pack_bit16,bct_latched_resp_fire_pack_bit15,bct_latched_resp_fire_pack_bit14,bct_latched_resp_fire_pack_bit13,bct_latched_resp_fire_pack_bit12,bct_latched_resp_fire_pack_bit11,bct_latched_resp_fire_pack_bit10,bct_latched_resp_fire_pack_bit9,bct_sd_minute_cur,bct_sd_percent_used_total,bct_sd_percent_used_fsw,bct_sd_percent_used_soh,bct_sd_percent_used_line,bct_sd_percent_used_tbl,bct_sd_percent_used_pay,bct_sdr_tx_frames,bct_sdr_rx_frames,bct_sdr_tx,bct_sdr_tx_power,bct_sdr_rx_lock,bct_sdr_rx_power,bct_sdr_rx_freq_offset,bct_sdr_temp,bct_sdr_comm_error,bct_sq_channel,bct_sq_trap_count,bct_sq_temp,bct_aid_status1,bct_aid_status_bit8,bct_aid_status_bit7,bct_aid_status_bit6,bct_aid_status_bit5,bct_aid_status_bit4,bct_aid_status_bit3,bct_aid_status_bit2,bct_aid_status_bit1,bct_aid_status2,bct_aid_status_bit16,bct_aid_status_bit15,bct_aid_status_bit14,bct_aid_status_bit13,bct_aid_status_bit12,bct_aid_status_bit11,bct_aid_status_bit10,bct_aid_status_bit9,bct_star_id_status,bct_io24_out_,bct_io23_out_,bct_io22_out_rel2_en,bct_io21_out_,bct_io20_out_pld_htr_vbus,bct_io19_out_pld_htr_vbus,bct_io18_out_rel1_en,bct_io17_in_boot_red,bct_io16_in_bat_chg_stat,bct_io15_out_det2,bct_io14_out_12v_mode,bct_io13_in_,bct_io12_out_12v_en,bct_io11_in_sep_mon,bct_io10_out_pld_rst_req,bct_io9_out_pld_vbus
2018/344-18:56:11,128,1,1,0,0,0,0,0,141,1798498013,0,82,0,0,0,0,37,0,239,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,52,0,0,597783408.2,1,2460.017437,1890.057145,6231.915268,-3.70000531,-5.76450875,3.201038175,-0.691159983,-0.285639993,-0.663839983,0,0,0.99999997,-29601643.77,-132408610.8,-57398918.37,185693.1763,-328700.3174,-142820.5199,1,1,0,-0.431159114,-0.345380053,-0.650575458,0.521119919,7.62E-05,0.004366798,0.0007278,6.66E-06,0.000381303,6.36E-05,-3.27E-05,-0.001871853,-0.000311976,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,232.8000058,-216.4000054,-499.2000125,1,1,1,3,0,0,7,60,-2.01E-05,-7.40E-07,1.36E-05,2.43E-05,0,109,180.9989879,7,0.0004,0.0004,0.001,0.001,8,9,11,3,3,3,5,1,2,0,3,-2.40E-05,-1.92E-05,-3.06E-05,0,1,3,0,50,1,942610,14,14,14,14,14,188540,0,0,0,11.9,7.9,4.975,3.330000222,0.80000001,-1.60000002,-9.439999811,0.719999986,-6.359999873,-5.349999893,-7.00499986,11.768,11.74200059,1.588000079,17.06999966,14.02499972,-9.052500362,-10.90750044,8034,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54289,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-18:58:11,128,1,1,0,0,0,0,0,5,59829766,0,202,0,0,0,0,37,0,239,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,52,0,0,597783528.2,1,1996.4589,1184.277881,6562.089832,-4.015047345,-5.98185892,2.29411415,-0.779159981,-0.242759994,-0.577919986,0,0,0.99999997,-29598082.48,-132409256.8,-57399198.58,185797.6539,-328648.8624,-142809.7789,1,1,0,-0.431179179,-0.34535806,-0.650577052,0.521115904,9.24E-05,0.005296708,0.000882785,-4.90E-06,-0.000280749,-4.68E-05,-3.84E-05,-0.002199012,-0.000366502,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,253.2000063,-230.0000058,-468.8000117,1,1,1,3,0,0,7,60,5.97E-05,1.26E-05,-1.44E-06,6.10E-05,0,109,180.9989879,7,0.0006,0.0004,0.0008,0.001,2,11,9,3,3,3,5,1,2,0,3,-3.06E-05,-1.85E-05,-2.53E-05,0,1,3,0,50,1,943210,12,11,12,11,12,188660,0,0,0,11.9,7.9,4.975,3.345000223,0,-1.60000002,-9.909999802,0.269999995,-6.749999865,-5.659999887,-7.474999851,11.749,11.72200059,1.59600008,17.50499965,14.45999971,-10.22500041,-11.60350046,8634,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54291,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-18:59:11,128,1,1,0,0,0,0,0,65,3033067924,0,6,0,0,0,0,37,0,241,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,52,0,0,597783588.2,1,1751.500032,823.1125588,6685.710806,-4.147365355,-6.052735605,1.825134025,-0.81827998,-0.219759995,-0.531119987,0,0,0.99999997,-29596301.77,-132409579.8,-57399338.66,185849.8865,-328623.124,-142804.4039,1,1,0,-0.43116955,-0.345376354,-0.650573045,0.521116748,6.61E-05,0.003789256,0.000631543,-6.59E-05,-0.003776651,-0.000629442,-3.07E-05,-0.001757262,-0.000292877,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,260.8000065,-228.8000057,-454.0000114,1,1,1,3,0,0,7,60,3.54E-05,2.62E-05,2.12E-05,4.89E-05,0,109,180.9989879,7,0.0006,0.0004,0.0008,0.001,2,10,9,3,3,3,5,1,2,0,3,-3.39E-05,-1.73E-05,-2.19E-05,0,1,3,0,50,1,943510,13,13,13,13,13,188720,0,0,0,11.9,7.9,4.975,3.330000222,0,-2.40000003,-10.1049998,0.044999999,-6.964999861,-5.864999883,-7.734999845,11.807,11.77600059,0.824000041,17.75999964,14.63999971,-4.484000179,-10.54450042,8934,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54292,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:00:11,128,1,1,0,0,0,0,0,125,1488909616,0,65,0,0,0,0,37,0,243,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,52,0,0,597783648.2,1,1499.126385,458.4622371,6780.950961,-4.26212036,-6.097985505,1.348418735,-0.853959979,-0.195839995,-0.482119988,0,0,0.99999997,-29594521.12,-132409902.8,-57399478.8,185902.1149,-328597.3784,-142799.0255,1,1,0,-0.431141512,-0.345393665,-0.65054628,0.521161885,1.97E-05,0.001126722,0.000187787,-1.49E-05,-0.000854567,-0.000142428,8.68E-05,0.004970982,0.000828497,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,287.6000072,-236.4000059,-438.800011,1,1,1,3,0,0,7,59,-6.07E-05,3.79E-06,-2.56E-05,6.60E-05,0,109,180.9989879,7,0.0006,0.0004,0.0008,0.001,0,9,6,3,3,3,5,1,2,0,3,-3.77E-05,-1.67E-05,-2.07E-05,0,1,3,0,50,1,943810,11,11,11,11,11,188780,0,0,0,11.9,7.9,4.975,3.330000222,0,-2.40000003,-10.34499979,-0.174999996,-7.039999859,-5.899999882,-7.844999843,11.701,11.66800058,1.688000084,17.87999964,14.8549997,-8.292500332,-10.74600043,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54293,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:01:11,128,1,1,0,0,0,0,0,185,67434687,0,125,0,0,0,0,37,0,243,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,52,0,0,597783708.2,1,1240.406538,91.87073541,6847.406498,-4.358831615,-6.117418805,0.86597966,-0.885959978,-0.170999996,-0.431079989,0,0,0.99999997,-29592740.48,-132410225.8,-57399618.87,185954.3391,-328571.6258,-142793.6443,1,1,0,-0.431165751,-0.345348011,-0.650567735,0.521145094,-3.64E-05,-0.002083561,-0.00034726,-2.23E-06,-0.000127483,-2.12E-05,4.89E-05,0.002804342,0.00046739,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,292.8000073,-232.4000058,-423.6000106,1,1,1,3,0,0,7,59,6.67E-05,-1.48E-05,-3.21E-05,7.55E-05,0,109,180.9989879,7,0.0006,0.0004,0.0008,0.001,1,10,4,3,3,3,5,1,2,0,3,-4.00E-05,-1.61E-05,-2.05E-05,0,1,3,0,50,1,944110,12,12,12,12,12,188840,0,0,0,11.9,7.9,4.975,3.330000222,-0.80000001,-2.40000003,-10.54499979,-0.389999992,-7.219999856,-6.149999877,-8.069999839,11.715,11.68600058,1.39800007,18.11499964,15.0349997,-8.217500329,-10.70550043,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54294,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:04:11,128,1,1,0,0,0,0,0,109,124257144,0,49,0,0,0,0,37,0,245,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,52,0,0,597783888.2,1,437.2276181,-1004.02769,6871.848216,-4.537020715,-6.02051497,-0.595350065,-0.958999976,-0.092799998,-0.267759993,-0.0039,-0.0045,-0.99999997,-29587398.48,-132411194.5,-57400039.08,186110.9867,-328494.3246,-142777.4815,1,1,0,-0.431134437,-0.34539024,-0.650556412,0.52115736,7.44E-06,0.000425994,7.10E-05,-1.80E-05,-0.001033043,-0.000172174,9.50E-06,0.00054431,9.07E-05,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,310.8000078,-238.000006,-359.200009,1,1,1,3,0,0,7,60,2.72E-07,6.26E-07,1.52E-05,1.52E-05,0,109,0.338999977,7,0.0006,0.0004,0.0006,0.001,3,18,2,3,3,3,5,1,0,0,3,-4.42E-05,-1.20E-05,-1.03E-05,0,1,3,0,50,1,945010,14,14,14,14,14,189020,0,0,0,11.9,7.9,5,3.330000222,-0.80000001,-2.40000003,-11.02999978,-0.924999982,-7.624999848,-6.574999869,-8.594999828,19.729,12.20800061,-1.750000088,17.08999966,15.28999969,-4.596000184,-10.94800044,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54297,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:05:11,128,1,1,0,0,0,0,0,169,3026913043,0,109,0,0,0,0,37,0,245,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,53,0,0,597783948.2,1,164.2728518,-1362.877272,6821.561279,-4.558260505,-5.93691181,-1.08030336,-0.975319976,-0.065759998,-0.210719995,-0.0038,-0.0045,-0.99999997,-29585617.76,-132411517.4,-57400179.08,186163.1941,-328468.543,-142772.0877,1,1,0,-0.43114162,-0.345381182,-0.650546446,0.521169861,0.000103305,0.005918941,0.00098649,2.56E-05,0.00146534,0.000244223,-1.98E-05,-0.001136462,-0.00018941,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,315.6000079,-233.2000058,-342.4000086,1,1,1,3,0,0,7,60,1.53E-05,3.92E-06,-1.75E-05,2.44E-05,0,109,0.338999977,7,0.0006,0.0004,0.0006,0.001,3,20,3,3,3,3,5,1,0,0,3,-4.47E-05,-1.13E-05,-1.07E-05,0,1,3,0,50,1,945310,10,10,10,10,10,189080,0,0,0,11.9,7.9,5,3.330000222,-0.80000001,-2.40000003,-11.02999978,-1.01499998,-7.734999845,-6.749999865,-8.709999826,19.739,12.22200061,-1.658000083,16.53499967,15.0749997,-8.405500336,-11.11100044,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54298,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-19:06:11,128,1,1,0,0,0,0,0,229,1566116514,0,169,0,0,0,0,37,0,245,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,53,0,0,597784008.2,1,-109.3774945,-1715.953614,6742.301543,-4.560197275,-5.828139595,-1.560771425,-0.987519975,-0.038479999,-0.152759996,-0.0057,-0.0038,-0.99999997,-29583837.05,-132411840.3,-57400319.16,186215.3975,-328442.7544,-142766.6907,1,1,0,-0.431122195,-0.345408801,-0.650538847,0.521177111,2.86E-06,0.000163866,2.73E-05,-9.11E-05,-0.005218213,-0.000869702,-1.77E-05,-0.001014135,-0.000169023,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,321.600008,-230.8000058,-318.000008,1,1,1,3,0,0,7,59,-3.89E-05,1.22E-05,7.05E-06,4.14E-05,0,109,0.395999974,7,0.0006,0.0004,0.0006,0.001,1,22,3,3,3,3,5,1,0,0,3,-4.95E-05,-8.58E-06,-2.55E-06,0,1,3,0,50,1,945610,11,11,11,11,11,189140,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-2.40000003,-11.06999978,-1.084999978,-7.809999844,-6.824999863,-8.784999824,19.725,12.22400061,-1.548000077,16.05999968,14.7949997,-8.405500336,-11.23350045,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54299,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:07:11,128,1,1,0,0,0,0,0,33,204082737,0,229,0,0,0,0,37,0,247,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,53,0,0,597784068.2,1,-382.5643609,-2059.138017,6634.398908,-4.542814575,-5.694644075,-2.034731415,-0.995479975,-0.011,-0.094199998,-0.0095,-0.0038,-0.99989997,-29582056.41,-132412163.1,-57400459.16,186267.5967,-328416.9586,-142761.2907,1,1,0,-0.431133453,-0.345382126,-0.650551761,0.521169357,-8.91E-05,-0.0051062,-0.000851033,2.77E-05,0.001585374,0.000264229,-5.51E-05,-0.003154133,-0.000525689,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,319.200008,-230.0000058,-296.4000074,1,1,1,3,0,0,7,55,3.67E-05,-3.63E-06,5.54E-06,3.73E-05,0,109,0.584999961,7,0.0006,0.0004,0.0006,0.001,0,24,8,3,3,3,5,1,0,0,3,-5.07E-05,-7.23E-06,-5.35E-07,0,1,3,0,50,1,945910,12,12,12,12,12,189200,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-2.40000003,-11.06999978,-1.159999977,-7.844999843,-6.894999862,-8.859999823,19.729,12.22800061,-1.440000072,15.62999969,14.53999971,-8.217500329,-11.07000044,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54300,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:08:11,128,1,1,0,0,0,0,0,93,3097039308,0,33,0,0,0,0,37,0,247,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,53,0,0,597784128.2,1,-654.1300273,-2398.8273,6498.303935,-4.506174795,-5.536972875,-2.500185335,-0.999239975,0.01652,-0.035159999,-0.016999999,-0.0038,-0.99979997,-29580275.69,-132412486,-57400599.23,186319.7917,-328391.1556,-142755.8875,1,1,0,-0.431120895,-0.345401501,-0.650543703,0.521176964,4.50E-05,0.002576018,0.000429336,-1.37E-05,-0.000782087,-0.000130348,-7.94E-05,-0.004548425,-0.000758071,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,321.600008,-226.0000057,-280.000007,1,1,1,3,0,0,7,33,-1.68E-07,4.81E-06,1.84E-05,1.90E-05,0,109,0.995999934,7,0.0006,0.0004,0.0006,0.001,2,25,8,3,3,3,5,1,0,0,3,-4.96E-05,-4.54E-06,6.04E-06,0,1,3,0,50,1,946210,13,13,13,13,13,189260,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-2.40000003,-11.06999978,-1.214999976,-7.954999841,-7.00499986,-8.899999822,19.729,12.22800061,-1.340000067,15.1949997,14.21999972,-8.481000339,-11.31550045,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54301,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-19:09:11,128,1,1,0,0,0,0,0,153,1569789275,0,93,0,0,0,0,37,0,247,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,53,0,0,597784188.2,1,-922.9229339,-2725.725544,6334.586143,-4.45041909,-3.006963335,-2.95516703,-0.998759975,0.043999999,0.023999999,-0.024399999,-0.0031,-0.99969997,-29578494.98,-132412808.8,-57400739.23,186371.9825,-328365.3456,-142750.4811,1,1,0,-0.431101833,-0.345433778,-0.650524005,0.521195914,0.000113905,0.006526276,0.001087713,-6.10E-05,-0.00349361,-0.000582268,8.73E-06,0.000500192,8.34E-05,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,314.4000079,-222.8000056,-260.8000065,1,1,1,2,2,2,7,4,-7.83E-05,2.02E-05,1.99E-05,8.33E-05,0,109,1.406999906,7,0.0006,0.0004,0.0004,0.001,3,21,9,3,3,3,5,1,0,0,3,-4.93E-05,-5.28E-06,6.23E-06,0,1,3,0,50,1,946510,11,11,11,11,11,189320,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-1.60000002,-11.02999978,-1.264999975,-7.954999841,-7.039999859,-8.934999821,19.729,12.22800061,-1.252000063,14.7949997,13.90499972,-10.1060004,-11.97750048,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54302,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:10:11,128,1,1,0,0,0,0,0,213,164305130,0,153,0,0,0,0,37,0,247,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,53,0,0,597784248.2,1,-1187.802321,-3041.064388,6143.931913,-4.375767435,-5.151791885,-3.3977492,-0.993999975,0.071279998,0.083039998,-0.032999999,-0.0035,-0.99939997,-29576714.26,-132413131.5,-57400879.23,186424.1691,-328339.5282,-142745.0717,1,1,0,-0.431108761,-0.345404196,-0.650527445,0.521205508,4.45E-05,0.002549376,0.000424896,1.09E-05,0.000626243,0.000104374,9.28E-06,0.000531705,8.86E-05,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,310.0000078,-220.0000055,-230.8000058,1,1,1,2,2,2,7,0,-2.49E-05,-8.70E-06,-1.35E-05,2.96E-05,0,109,1.901999873,7,0.0006,0.0004,0.0004,0.001,6,24,11,3,3,3,5,1,0,0,3,-4.84E-05,-1.81E-06,1.30E-05,0,1,3,0,50,1,946810,7,7,7,7,7,189380,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-1.60000002,-11.02999978,-1.304999974,-7.954999841,-7.074999858,-8.934999821,19.734,12.23200061,-1.178000059,14.39999971,13.58499973,-8.405500336,-10.98850044,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54303,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-19:11:11,128,1,1,0,0,0,0,0,17,3708492933,0,213,0,0,0,0,39,0,249,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,53,0,0,597784308.2,1,-1447.643008,-3343.501673,5927.141904,-4.282518685,-4.92586983,-3.82605077,-0.984999975,0.098239998,0.141719996,-0.042199999,-0.0025,-0.99909997,-29574933.55,-132413454.3,-57401019.23,186476.3517,-328313.7036,-142739.6593,1,1,0,-0.431095886,-0.345420904,-0.650524822,0.521208357,1.45E-05,0.00082907,0.000138178,1.78E-05,0.001022157,0.000170359,-0.00012488,-0.007155097,-0.001192516,0,0,21,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,295.2000074,-216.4000054,-216.8000054,1,1,1,2,2,2,7,0,-5.06E-05,-5.47E-06,9.18E-06,5.17E-05,0,109,2.420999839,7,0.0006,0.0004,0.0004,0.001,10,27,12,3,3,3,5,1,0,0,3,-4.41E-05,-1.65E-06,1.39E-05,0,1,3,0,50,1,947110,8,8,8,8,8,189440,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-1.60000002,-10.98999978,-1.334999973,-7.919999842,-7.109999858,-8.97499982,19.729,12.23200061,-1.106000055,14.02499972,13.28499973,-9.24500037,-11.43850046,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54304,31,81,84,1,1,0,429,0,1,35,0,-128,0,-1,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
