name,startByte,startBit,dtype,size,conversion,unit,description,state,min,max,endian
bct_latched_resp_fire_pack_bit118,1228,2,dn,1,1,none,Latched Response Fired Bitpack bit 118,,,,big
bct_latched_resp_fire_pack_bit117,1228,3,dn,1,1,none,Latched Response Fired Bitpack bit 117,,,,big
bct_latched_resp_fire_pack_bit116,1228,4,dn,1,1,none,Latched Response Fired Bitpack bit 116,,,,big
bct_latched_resp_fire_pack_bit115,1228,5,dn,1,1,none,Latched Response Fired Bitpack bit 115,,,,big
bct_latched_resp_fire_pack_bit114,1228,6,dn,1,1,none,Latched Response Fired Bitpack bit 114,,,,big
bct_latched_resp_fire_pack_bit113,1228,7,dn,1,1,none,Latched Response Fired Bitpack bit 113,,,,big
bct_latched_resp_fire_pack16,1229,0,dn,8,1,bitpack,Latched Response Fired Bitpack,,,,big
bct_latched_resp_fire_pack_bit128,1229,0,dn,1,1,none,Latched Response Fired Bitpack bit 128,,,,big
bct_latched_resp_fire_pack_bit127,1229,1,dn,1,1,none,Latched Response Fired Bitpack bit 127,,,,big
bct_latched_resp_fire_pack_bit126,1229,2,dn,1,1,none,Latched Response Fired Bitpack bit 126,,,,big
bct_latched_resp_fire_pack_bit125,1229,3,dn,1,1,none,Latched Response Fired Bitpack bit 125,,,,big
bct_latched_resp_fire_pack_bit124,1229,4,dn,1,1,none,Latched Response Fired Bitpack bit 124,,,,big
bct_latched_resp_fire_pack_bit123,1229,5,dn,1,1,none,Latched Response Fired Bitpack bit 123,,,,big
bct_latched_resp_fire_pack_bit122,1229,6,dn,1,1,none,Latched Response Fired Bitpack bit 122,,,,big
bct_latched_resp_fire_pack_bit121,1229,7,dn,1,1,none,Latched Response Fired Bitpack bit 121,,,,big
bct_sd_minute_cur,1230,0,dn,32,1,none,SD Card Current Minute Number,,,,big
bct_sd_minute_min,1234,0,dn,32,1,none,SD Card Minimum Minute Number Across All Sources,,,,big
bct_sd_minute_min_fsw,1238,0,dn,32,1,none,SD Card Minimum Minute Number For Fsw Database,,,,big
bct_sd_minute_min_soh,1242,0,dn,32,1,none,SD Card Minimum Minute Number For Soh Database,,,,big
bct_sd_minute_min_line,1246,0,dn,32,1,none,SD Card Minimum Minute Number For Line Database,,,,big
bct_sd_minute_min_tbl,1250,0,dn,32,1,none,SD Card Minimum Minute Number For Tbl Database,,,,big
bct_sd_minute_min_pay,1254,0,dn,32,1,none,SD Card Minimum Minute Number For Pay Database,,,,big
bct_sd_percent_used_total,1258,0,dn,8,1,percent,SD Card Used Space Percentage Total,,,,big
bct_sd_percent_used_fsw,1259,0,dn,8,1,percent,SD Card Used Space Percentage For Fsw Database,,,,big
bct_sd_percent_used_soh,1260,0,dn,8,1,percent,SD Card Used Space Percentage For Soh Database,,,,big
bct_sd_percent_used_line,1261,0,dn,8,1,percent,SD Card Used Space Percentage For Line Database,,,,big
bct_sd_percent_used_tbl,1262,0,dn,8,1,percent,SD Card Used Space Percentage For Tbl Database,,,,big
bct_sd_percent_used_pay,1263,0,dn,8,1,percent,SD Card Used Space Percentage For Pay Database,,,,big
bct_sd_reduction_flags,1264,0,dn,8,1,bitpack,SD Card Table Reduction Flags,,,,big
bct_sd_reduction_flags_bit8,1264,0,dn,1,1,none,SD Card Table Reduction Flags bit 8,,,,big
bct_sd_reduction_flags_bit7,1264,1,dn,1,1,none,SD Card Table Reduction Flags bit 7,,,,big
bct_sd_reduction_flags_bit6,1264,2,dn,1,1,none,SD Card Table Reduction Flags bit 6,,,,big
bct_sd_reduction_flags_bit5,1264,3,dn,1,1,none,SD Card Table Reduction Flags bit 5,,,,big
bct_sd_reduction_flags_bit4,1264,4,dn,1,1,none,SD Card Table Reduction Flags bit 4,,,,big
bct_sd_reduction_flags_bit3,1264,5,dn,1,1,none,SD Card Table Reduction Flags bit 3,,,,big
bct_sd_reduction_flags_bit2,1264,6,dn,1,1,none,SD Card Table Reduction Flags bit 2,,,,big
bct_sd_reduction_flags_bit1,1264,7,dn,1,1,none,SD Card Table Reduction Flags bit 1,,,,big
bct_sd_ok,1265,0,dn,8,1,1/YES 0/NO,SD Card Healthy?,1/YES 0/NO,,,big
bct_sd_fault_count,1266,0,dn,8,1,none,SD Card Count Of Re-openings,,,,big
bct_sd_pri_mount_status,1267,0,dn,8,1,0/NONE 1/MOUNT_DEV0 2/MOUNT_DEV1,SD Slot 0 Status,0/NONE 1/MOUNT_DEV0 2/MOUNT_DEV1,,,big
bct_sd_red_mount_status,1268,0,dn,8,1,0/NONE 1/MOUNT_DEV0 2/MOUNT_DEV1,SD Slot 1 Status,0/NONE 1/MOUNT_DEV0 2/MOUNT_DEV1,,,big
bct_sdr_tx_freq,1269,0,dn,32,10,Hz,BCT-SDR tx frequency,,,,big
bct_sdr_rx_freq,1273,0,dn,32,10,Hz,BCT-SDR rx frequency,,,,big
bct_sdr_tx_sym_rate,1277,0,dn,32,1,sps,BCT-SDR tx symbol rate,,,,big
bct_sdr_rx_sym_rate,1281,0,dn,32,1,sps,BCT-SDR rx symbol rate,,,,big
bct_sdr_tx_frames,1285,0,dn,32,1,none,BCT-SDR tx frame counter,,,,big
bct_sdr_tx_bytes,1289,0,dn,32,1,none,BCT-SDR tx byte counter,,,,big
bct_sdr_rx_frames,1293,0,dn,32,1,none,BCT_SDR rx valid frame counter,,,,big
bct_sdr_rx_inv_frames,1297,0,dn,32,1,none,BCT-SDR rx invalid frame counter,,,,big
bct_sdr_rx_bytes,1301,0,dn,32,1,none,BCT-SDR rx byte counter,,,,big
bct_sdr_tx_mod,1305,0,dn,8,1,0/BPSK 1/OQPSK 2/8PSK,BCT-SDR tx modulation,0/BPSK 1/OQPSK 2/8PSK,,,big
bct_sdr_tx_code,1306,0,dn,8,1,0/NONE 1/CC7_1_2 2/CC7_1_2_IQSWAP 3/CC7_1_2_IG2 4/CC7_1_2_IQSWAP_IG2,BCT-SDR tx coding,0/NONE 1/CC7_1_2 2/CC7_1_2_IQSWAP 3/CC7_1_2_IG2 4/CC7_1_2_IQSWAP_IG2,,,big
bct_sdr_tx_pcm,1307,0,dn,8,1,0/NRZL 1/NRZM,BCT-SDR tx line coding,0/NRZL 1/NRZM,,,big
bct_sdr_tx,1308,0,dn,8,1,0/NO 1/YES,BCT-SDR tx state,0/NO 1/YES,,,big
bct_sdr_tx_power,1309,0,sn,8,1,dBm,BCT-SDR tx power,,,,big
bct_sdr_rx_mod,1310,0,dn,8,1,0/BPSK 1/OQPSK 2/8PSK,BCT-SDR rx modulation,0/BPSK 1/OQPSK 2/8PSK,,,big
bct_sdr_rx_pcm,1311,0,dn,8,1,0/NRZL 1/NRZM,BCT-SDR rx line coding,0/NRZL 1/NRZM,,,big
bct_sdr_rx_lock,1312,0,dn,8,1,0/NO 1/YES,BCT-SDR rx pll lock,0/NO 1/YES,,,big
bct_sdr_rx_gain,1313,0,dn,8,1,none,BCT-SDR agc gain index,,,,big
bct_sdr_rx_agc_power,1314,0,sn,16,0.001,none,BCT-SDR software rx power level,,,,big
bct_sdr_rx_power,1316,0,sn,8,1,dBm,BCT-SDR rx power level,,,,big
bct_sdr_rx_freq_offset,1317,0,sn,32,1,Hz,BCT-SDR rx frequency offset,,,,big
bct_sdr_temp,1321,0,sn,8,1,C,BCT-SDR temperature,,,,big
bct_sdr_comm_error,1322,0,dn,8,1,0/NO 1/YES,BCT-SDR temperature,0/NO 1/YES,,,big
bct_sq_channel,1323,0,sn,8,1,none,SpaceQuest Current Channel Selection,,,,big
bct_sq_checksum1,1324,0,dn,8,1,none,SpaceQuest Current Checksums,,,,big
bct_sq_checksum2,1325,0,dn,8,1,none,SpaceQuest Factory Checksums,,,,big
bct_sq_checksum3,1326,0,dn,8,1,none,SpaceQuest Checksum Comparison Results,,,,big
bct_sq_wdt_count,1327,0,dn,8,1,none,SpaceQuest Watchdog Counter,,,,big
bct_sq_trap_count,1328,0,dn,8,1,none,SpaceQuest Trap-Error Cycle Count,,,,big
bct_sq_tx_pll_count,1329,0,dn,8,1,none,SpaceQuest Transmit PLL Count,,,,big
bct_sq_tx_lock_stat,1330,0,dn,8,1,0/LOCKED 1/UNLOCKED,SpaceQuest Transceiver Lock Status,0/LOCKED 1/UNLOCKED,,,big
bct_sq_temp,1331,0,dn,8,1,C,SpaceQuest Temperature,,,,big
bct_sq_echo_stat,1332,0,sn,8,1,69/ON 77/OFF,SpaceQuest Echo Mode Status,,,,big
bct_sq_afc_stat,1333,0,sn,8,1,70/ON 71/OFF,SpaceQuest AFC Status,,,,big
bct_sq_swd_stat,1334,0,sn,8,1,85/ON 86/OFF,SpaceQuest SWD Announciate Status,,,,big
bct_sq_readback_stat,1335,0,sn,8,1,66/BINARY 78/DECIMAL 84/HEX,SpaceQuest Decimal Readback Mode,,,,big
bct_q_tracker_wrt_body1,1336,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body2,1340,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body3,1344,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body4,1348,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body5,1352,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body6,1356,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body7,1360,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body8,1364,0,sn,32,1.00E-09,none,Q Tracker wrt Body Used,,,,big
bct_q_tracker_wrt_body_est1,1368,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_q_tracker_wrt_body_est2,1372,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_q_tracker_wrt_body_est3,1376,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_q_tracker_wrt_body_est4,1380,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_q_tracker_wrt_body_est5,1384,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_q_tracker_wrt_body_est6,1388,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_q_tracker_wrt_body_est7,1392,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_q_tracker_wrt_body_est8,1396,0,sn,32,1.00E-09,none,Q Tracker wrt Body Estimate,,,,big
bct_tracker_align_used_res1,1400,0,sn,32,1.00E-09,rad,Tracker Alignment Used Residual,,,,big
bct_tracker_align_used_res2,1404,0,sn,32,1.00E-09,rad,Tracker Alignment Used Residual,,,,big
bct_tracker_align_used_res3,1408,0,sn,32,1.00E-09,rad,Tracker Alignment Used Residual,,,,big
bct_tracker_align_est_res1,1412,0,sn,32,1.00E-09,rad,Tracker Alignment Estimate Residual,,,,big
bct_tracker_align_est_res2,1416,0,sn,32,1.00E-09,rad,Tracker Alignment Estimate Residual,,,,big
bct_tracker_align_est_res3,1420,0,sn,32,1.00E-09,rad,Tracker Alignment Estimate Residual,,,,big
bct_rejected_tracker_est_count,1424,0,dn,32,1,none,Rejected Tracker Align Est Count,,,,big
bct_tracker_n,1428,0,dn,16,1,none,Tracker Alignment N Parameter,,,,big
bct_tracker_align_method,1430,0,dn,8,1,0/BATCH 1/RUNNING,Tracker Alignment Method,0/BATCH 1/RUNNING,,,big
bct_tracker_align_usage,1431,0,dn,8,1,0/TABLE 1/DYN,Tracker Alignment Usage Config,0/TABLE 1/DYN,,,big
bct_gyro_cal_align1,1432,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align2,1436,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align3,1440,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align4,1444,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align5,1448,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align6,1452,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align7,1456,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align8,1460,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align9,1464,0,sn,32,1.00E-09,none,Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best1,1468,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best2,1472,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best3,1476,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best4,1480,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best5,1484,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best6,1488,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best7,1492,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best8,1496,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_align_best9,1500,0,sn,32,1.00E-09,none,Best Gyro Cal Alignment,,,,big
bct_gyro_cal_best_unc,1504,0,dn,32,5.00E-10,none,Best Gyro Cal Uncertainty,,,,big
bct_gyro_cal_current_unc,1508,0,dn,32,5.00E-10,none,Current Gyro Cal Uncertainty,,,,big
bct_gyro_cal_running,1512,0,dn,8,1,0/OFF 1/ON,Gyro Cal Running,0/OFF 1/ON,,,big
bct_q_body_wrt_eci1,1513,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_q_body_wrt_eci2,1517,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_q_body_wrt_eci3,1521,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_q_body_wrt_eci4,1525,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_q_body_wrt_eci5,1529,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_q_body_wrt_eci6,1533,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_q_body_wrt_eci7,1537,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_q_body_wrt_eci8,1541,0,sn,32,1.00E-09,none,Q Body wrt ECI (Raw Tracker),,,,big
bct_tracker_att_valid1,1545,0,dn,8,1,1/YES 0/NO,Tracker Valid Flag,1/YES 0/NO,,,big
bct_tracker_att_valid2,1546,0,dn,8,1,1/YES 0/NO,Tracker Valid Flag,1/YES 0/NO,,,big
bct_tracker_usage_enabled1,1547,0,dn,8,1,1/YES 0/NO,Tracker Usage Enabled,1/YES 0/NO,,,big
bct_tracker_usage_enabled2,1548,0,dn,8,1,1/YES 0/NO,Tracker Usage Enabled,1/YES 0/NO,,,big
bct_max_backgnd_tripped1,1549,0,dn,8,1,1/YES 0/NO,Exceeded Max Background,1/YES 0/NO,,,big
bct_max_backgnd_tripped2,1550,0,dn,8,1,1/YES 0/NO,Exceeded Max Background,1/YES 0/NO,,,big
bct_max_rot_rate_tripped1,1551,0,dn,8,1,1/YES 0/NO,Exceeded Max Rotation Rate,1/YES 0/NO,,,big
bct_max_rot_rate_tripped2,1552,0,dn,8,1,1/YES 0/NO,Exceeded Max Rotation Rate,1/YES 0/NO,,,big
bct_aid_status_bit8,1553,0,dn,1,1,none,Tracker Aiding Status bit 8,,,,big
bct_aid_status1,1553,0,dn,8,1,bitpack_(see_User_Guide),Tracker Aiding Status,,,,big
bct_aid_status_bit7,1553,1,dn,1,1,none,Tracker Aiding Status bit 7,,,,big
bct_aid_status_bit6,1553,2,dn,1,1,none,Tracker Aiding Status bit 6,,,,big
bct_aid_status_bit5,1553,3,dn,1,1,none,Tracker Aiding Status bit 5,,,,big
bct_aid_status_bit4,1553,4,dn,1,1,none,Tracker Aiding Status bit 4,,,,big
bct_aid_status_bit3,1553,5,dn,1,1,none,Tracker Aiding Status bit 3,,,,big
bct_aid_status_bit2,1553,6,dn,1,1,none,Tracker Aiding Status bit 2,,,,big
bct_aid_status_bit1,1553,7,dn,1,1,none,Tracker Aiding Status bit 1,,,,big
bct_aid_status2,1554,0,dn,8,1,bitpack_(see_User_Guide),Tracker Aiding Status,,,,big
bct_aid_status_bit16,1554,0,dn,1,1,none,Tracker Aiding Status bit 16,,,,big
bct_aid_status_bit15,1554,1,dn,1,1,none,Tracker Aiding Status bit 15,,,,big
bct_aid_status_bit14,1554,2,dn,1,1,none,Tracker Aiding Status bit 14,,,,big
bct_aid_status_bit13,1554,3,dn,1,1,none,Tracker Aiding Status bit 13,,,,big
bct_aid_status_bit12,1554,4,dn,1,1,none,Tracker Aiding Status bit 12,,,,big
bct_aid_status_bit11,1554,5,dn,1,1,none,Tracker Aiding Status bit 11,,,,big
bct_aid_status_bit10,1554,6,dn,1,1,none,Tracker Aiding Status bit 10,,,,big
bct_aid_status_bit9,1554,7,dn,1,1,none,Tracker Aiding Status bit 9,,,,big
bct_star_id_status,1555,0,dn,8,1,none,Tracker Performing StarId,,,,big
bct_heater_ctrl_config1,1556,0,dn,8,1,1/MANUAL_OFF 2/MANUAL_ON 3/SURVIVAL 4/OPERATING,Heater Control Configurations,1/MANUAL_OFF 2/MANUAL_ON 3/SURVIVAL 4/OPERATING,,,big
bct_heater_ctrl_config2,1557,0,dn,8,1,1/MANUAL_OFF 2/MANUAL_ON 3/SURVIVAL 4/OPERATING,Heater Control Configurations,1/MANUAL_OFF 2/MANUAL_ON 3/SURVIVAL 4/OPERATING,,,big
bct_heater_status1,1558,0,dn,8,1,0/OFF 1/ON,Heater Status,0/OFF 1/ON,,,big
bct_heater_status2,1559,0,dn,8,1,0/OFF 1/ON,Heater Status,0/OFF 1/ON,,,big
bct_power_status,1560,0,dn,32,1,none,Power Status,,,,big
bct_io24_out_,1561,0,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io23_out_,1561,1,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io22_out_rel2_en,1561,2,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io21_out_,1561,3,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io20_out_pld_htr_vbus,1561,4,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io19_out_pld_htr_vbus,1561,5,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io18_out_rel1_en,1561,6,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io17_in_boot_red,1561,7,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io16_in_bat_chg_stat,1562,0,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io15_out_det2,1562,1,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io14_out_12v_mode,1562,2,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io13_in_,1562,3,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io12_out_12v_en,1562,4,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io11_in_sep_mon,1562,5,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io10_out_pld_rst_req,1562,6,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io9_out_pld_vbus,1562,7,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io8_out_pld_htr2,1563,0,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io7_out_pld_htr1,1563,1,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io6_out_pld_12v,1563,2,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io5_out_pld_5v,1563,3,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io4_out_pld_flash_cs,1563,4,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io3_out_gps,1563,5,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io2_out_sdr_12v,1563,6,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
bct_io1_out_rf_8v,1563,7,dn,1,1,1/ON 0/OFF,Power Status,1/ON 0/OFF,,,big
